source	target	search_result	chrf_score	bleurt
Trata-se de dignidade humana.	It is about human dignity.	Queremos as nossas vidas) [en].	0.08923341946597768	0.157958984375
É por isso que este Coletivo apoia incondicionalmente a luta das famílias do Pinheirinho.	That's why this Collective fully supports the struggle of the families of Pinheirinho.	É isso que praticam torturadores, opressores e inquisidores e pedófilos da Igreja Católica.	0.1391598589601698	0.05902099609375
A blogueira Conceição Oliveira (Maria Frô) comentou sobre a violência policial contra a população, especialmente contra o idoso Ivo Teles, que morreu em decorrência dos ferimentos sofridos durante a desocupação:	Blogger Conceição Oliveira (Maria Frô) commented [pt] on police violence against the population, especially against the elderly Ivo Teles, who later died of the injuries:	A polícia catarinense ainda investiga as circunstâncias da morte do blogueiro.	0.12587167197296956	0.0567626953125
O senhor Ivo Teles dos Santos que aparece no vídeo abaixo com seu corpo frágil de mais de setenta anos e que foi brutalmente espancado pelos PMs durante a invasão da tropa de choque no Pinheirinho e que após internação veio a falecer é o símbolo da covardia e a violência do Estado contra seus cidadãos.	Mr. Ivo Teles dos Santos, who appears in the video below, with his frail body more than 70 years old and who was brutally beaten by officers during the invasion of riot police in Pinheirinho and who died after hospitalization, his case is the symbol of the state's cowardice and violence against its citizens.	Toda vez que um ser humano é seviciado e violentado em sua dignidade e direitos, o templo de Deus é profanado.	0.09352051653998093	-0.0284576416015625
Militares da tropa de choque que espancaram idosos, jogaram bombas de gás em mulheres e crianças e são acusados de violência sexual foram parte do espetáculo grotesco do dia 22 de janeiro de 2012.	Military riot police who beat the elderly, threw gas bombs at women and children and are accused of sexual assault were part of the grotesque spectacle on January 22, 2012.	Mesmo diante de eventuais excessos por parte de alguns manifestantes, não há nenhuma justificação para as cenas que se vê, incluindo agressões contra quem estava filmando o episódio (o que, aliás, não é a primeira vez que acontece).	0.20194893052072393	0.029052734375
Ela também postou um vídeo do YouTube do usuário Wilian Cesar mostrando Ivo Teles discutindo com policiais e mostrando as marcas da violência sofrida:	She also posted a YouTube video by user Wilian Cesar showing the Ivo Teles arguing with police and showing the marks of violence he suffered:	Além do debate, o encontro busca promover o diálogo e o intercâmbio entre as pesquisas acadêmicas e as experiências inovadoras da sociedade civil de produção de mídia que enfatizem uma prática cidadã.	0.16677687209859735	-0.0152435302734375
A mensagme final de luta vem do blog da Rede Extremo Sul, que representa a população empobrecida e vítima de violência do extremo sul da cidade de São Paulo:	The final message of struggle, comes from [pt] the blog of the Rede Extremo Sul (Extreme South Network) that represents the impoverished population and victims of violence from the southernmost parts of São Paulo:	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.10063269505206696	-0.08154296875
Enquanto esse sofrimento, tão disseminado, não cimentar nossa união, e enquanto ele não for canalizado para o combate desse sistema que nos massacra, a cada ano teremos mais massacres para lembrar e lamentar.	As long as this suffering, which is so widespread, does not unify us, and as long as it is not channeled in order to fight against this system that is killing us, every year we will have more massacres to remember and mourn.	Um sistema sem qualquer tipo de controlo cidadão, refém de um modelo económico-financeiro, sem preocupações sociais ou ambientais e que fomenta as desigualdades, a pobreza e a perda de direitos à escala global.	0.182145837845054	0.122314453125
Que os lutadores e as lutadoras não demoremos a decidir e a dizer numa só voz: este foi o último!	Let us hope that those that fight do not tarry to decide and say with one voice: this was the last one!	(…) Quem nos ataca se esquece que somos homens, e acima de tudo, homens de valor (e armados!).	0.1499206217395219	0.1861572265625
A dor desses massacrados é a nossa dor!	The pain of those massacred is our pain!	(…) Quem nos ataca se esquece que somos homens, e acima de tudo, homens de valor (e armados!).	0.16610840140251912	0.255859375
A terra onde se localizava a ocupação Pinheirinho continua vazia.	The land where Pinheirinho used to be remains empty.	Terra sem lei para os detentores de dinheiro e poder.	0.2123669785184249	0.07879638671875
O especulador de origem libanesa Naji Nahas, que se declara dono da terra, não a usou para nada até o momento.	The Lebanese-born speculator Naji Nahas [pt], who owns the land, has not used it for anything.	A rápida conclusão, porém, não convenceu seus amigos e familiares, que exigem rigorosa apuração do caso.	0.12526438926755387	-0.03515625
O prefeito recém-eleito da cidade de São José dos Campos, Carlinhos Almeida, do Partido dos TRabalhadores (PT) - mesmo partido da presidente Dilma Rousseff - falhou até o momento em apresentar um plano para a terra e para aqueles que de lá foram expulsos pelo governo anterior, do oposicionista PSDB.	The recently elected mayor of São José dos Campos, Carlinhos Almeida, of the Workers Party - same party to which President Dilma Rousseff belongs - has failed to present a plan for the land or for those evicted by the previous government of the opposition Party of the Brazilian Social Democracy.	O governo, não obstante ter um orçamento aprovado pela assembleia nacional, ignorou pura e simplesmente as alterações aprovadas pelo plenário da assembleia nacional e executou um orçamento completamente à margem das dotações orçamentais, facto que refletiu de imediato na falta de medicamentos nos hospitais, bem como no desprezo total do governo para com os necessitados.	0.22694282910571684	0.01326751708984375
Ao mesmo tempo, o governo federal também falhou em encontrar uma solução para as 6-9 mil famílias que perderam tudo.	At the same time, the federal government has also failed to find a solution for 6,000 to 9,000 people who lost everything.	O governo, não obstante ter um orçamento aprovado pela assembleia nacional, ignorou pura e simplesmente as alterações aprovadas pelo plenário da assembleia nacional e executou um orçamento completamente à margem das dotações orçamentais, facto que refletiu de imediato na falta de medicamentos nos hospitais, bem como no desprezo total do governo para com os necessitados.	0.219996119516208	0.13623046875
O usuário do Youtube Fabiano Amorim postou um documentário onde inclui entrevistas com as vítimas da desocupação violenta do Pinheirinho:	YouTube user Fabiano Amorim posted a documentary which includes interviews with victims of the Pinheirinho eviction:	Além do debate, o encontro busca promover o diálogo e o intercâmbio entre as pesquisas acadêmicas e as experiências inovadoras da sociedade civil de produção de mídia que enfatizem uma prática cidadã.	0.20813556615505935	0.0241546630859375
E um documentário chamado “Pinheirinho: One year later” está sendo gravado com recursos conseguidos via Catarse, aum site de crowdfunding.	A documentary titled “Pinheirinho: One year later” is being recorded after a fundraising effort via Catarse, a crowdfunding website.	Foto do perfil @PinheirinhoSJC.	0.10451982553733574	0.0693359375
O jornalista Felipe Milanez, especializado em questões indígenas, escreveu:	Journalist Felipe Milanez, specializing in indigenous matters, wrote [pt]:	O jornalismo está abandonando, aos poucos, por motivos inconfessáveis, a valorização das personagens como elemento de narrativa.	0.20742213675580212	0.037628173828125
O território xavante, chamado Marãiwatséde, está no centro de um eixo de escoamento de soja e gado, onde o governo federal quer asfalta a BR-158.	The Xavante territory, called Marãiwatséde, is in the middle of a trade route for soy and cattle, where the federal government wants to pave the BR-158.	A actual governação assenta numa falsa democracia em que as decisões estão restritas às salas fechadas dos parlamentos, gabinetes ministeriais e instâncias internacionais.	0.20506041350203444	-0.02496337890625
Carro x Bicicleta II: Políticas de mobilidade urbana em Salvador	Critical Mass: Cycling Through Brazil's Salvador City	É um pequeno passo na dramaturgia, mas um grande passo na sociedade	0.0943940877913408	0.045379638671875
Procurando desvendar a rota das Bicicletadas brasileiras, fomos conversar com dois dos mobilizadores da Bicicletada Massa Crítica de Salvador da Bahia, Roque Júnior e Rosa Ribeiro.	In our attempt to discover the route of Brazilian Critical Masses, we spoke with two organizers of the Salvador Critical Mass [pt] (also known as “Bicicletada”), Roque Júnior and Rosa Ribeiro.	Ainda precisamos descobrir quem está patrocinando os eventos no Brasil e manifestar nosso repúdio e boicote.	0.14434921318049132	0.03240966796875
