source	target	search_result	chrf_score	bleurt
JPG	JPG	jpg	1.0000000000000001e-16	0.7041015625
BMP	BMP	BMP	0.5	0.94091796875
Aufnahmeseite	Recording Page	Picture Page	0.19441054827455148	0.4462890625
Speicherort der Aufnahme	Record Location	Storage location	0.4223274044668235	0.56103515625
Qualitätseinstellungen der Aufnahme	Record Quality Presets	Quality Settings	0.29180280681949206	0.40625
SVCD Long Play	SVCD Long Play	SVCD	0.16510050467695034	0.4345703125
SVCD Standard Play	SVCD Standard Play	SVCD	0.1214428895549935	0.489013671875
DVD Extra Long Play	DVD Extra Long Play	DVD Plus Recordable	0.1277486487403722	0.3837890625
DVD Long Play	DVD Long Play	Play DVD Video	0.2781495575775004	0.359619140625
DVD Standard Play	DVD Standard Play	Play DVD Video	0.2051452914392492	0.40087890625
Einstellungen speichern...	Save Preset...	Settings Configure...	0.17622750366011472	0.50634765625
Bitraten Details (KB/s)	Bitrate Details (KB/ s)	Target Bitrate (kbit/ s)	0.3502780702354637	0.623046875
konstant	Constant	Constant	1.0	0.95166015625
Spitzenbitrate:	Peak Bitrate:	Bitrate:	0.5895481872934512	0.52294921875
25	25	25th	0.2904040404040404	0.380859375
29,97	29.97	0.97	0.24498216616443216	0.31494140625
35	35	+35	0.3102453102453102	0.399658203125
720x480	720x480	720 x 720 DPI	0.2951731021901188	0.59228515625
480x480	480x480	White 640x480	0.44849964849964846	0.462158203125
352x240	352x240	240x240 DPI	0.2951731021901188	0.4140625
Aufnahme-Format:	Record Format:	Capture mode:	0.10335917312661508	0.319580078125
MPEG-1	MPEG-1	MPEG1	0.3862251040175395	0.88037109375
MPEG-2 (DVD / SVCD / VCD)	MPEG-2 (DVD / SVCD / VCD)	MPEG2	0.10457118199053687	0.4453125
MPEG-4 (DivX 4/5)	MPEG-4 (DivX 4/ 5)	MPEG4 (FFMPEG)	0.16730396802476757	0.45361328125
MJPEG	MJPEG	LibJPEG	0.4271769896769897	0.466796875
WMV (Windows Media Video)	WMV (Windows Media Video)	Windows Media v2	0.5038576772725492	0.32470703125
Audio-Typ:	Audio Type	Audio Device:	0.3406979113364799	0.353759765625
Stereo (Standard)	Stereo (Default)	Stereo	0.2859949997906444	0.477294921875
Joint-Stereo	Joint-Stereo	Joint Stereo	0.5906001088080455	0.87744140625
Zweikanalton	Dual	Dual Channel	0.4984751125760722	0.52880859375
Audio Bitrate (KB/s)	Audio Bitrate (KB/ s)	Audio bit rate (kbit):	0.43893874468988264	0.76123046875
96	96	96 kbs	0.2731326644370123	0.35595703125
128	128	128th	0.4466540404040404	0.3671875
196	196	19	0.2026618269812462	0.1737060546875
256	256	256 mm	0.4466540404040404	0.2607421875
384	384	389	0.19444444444444442	0.365234375
Durchschnittliche Audio-Größe: 1,2 MB / Minute 72 MB / Stunde	Average audio size: 1.2 MB / minute 72 MB / hour	72 MB	0.049647985595614404	0.37744140625
Audio-Format	Audio Format	Audio Mode	0.28468283195173943	0.3916015625
MPEG Layer 3 (mp3)	MPEG Layer 3 (mp3)	MPEG1 Layer III	0.30880156094131467	0.51025390625
MPEG Layer 2 (mp2)	MPEG Layer 2 (mp2)	MPEG2 Extended	0.143965412077516	0.41748046875
Dolby Digital (ac3)	Dolby Digital (ac3)	AC3 (Stereo)	0.05081300813008139	0.5810546875
Samplerate	Audio Rate	Sample rate	0.11957149672329646	0.419677734375
48000 (48 khz)	48000 (48 khz)	4.800	0.10928065664782327	0.297607421875
44100 (44.1 khz)	44100 (44.1 khz)	4.100	0.14873968031497528	0.29931640625
38000 (38 khz)	38000 (38 khz)	3.800	0.10928065664782327	0.365478515625
Fps:	Fps:	Fwd:	0.08333333333333343	0.349853515625
224	224	224 kbs	0.4246478159521638	0.32763671875
448	448	486	0.19444444444444442	0.2052001953125
Audiomixer:	Audio Mixer:	Audio Mixer	0.888082883353813	0.7880859375
Geräte-Schnittstelle:	Device Node:	Equipment:	0.04587155963302761	0.2431640625
Video-Standard auswählen	The selected video standard.	Settings Videosettings	0.15548308717820264	0.3505859375
über Land/Region	By Country/ Region	Border/ Coast	0.09688561058424079	0.39501953125
über den Videostandard	By Standard	Video Picture Size	0.06289308176100639	0.05230712890625
PAL	PAL	PAL-N	0.4466540404040404	0.52685546875
SECAM	SECAM	SAAM	0.14477585906157342	0.422607421875
Zuschneide-Areal	Video Crop Area	Jens Zurheide	0.10790120756360298	0.045806884765625
Wählen Sie, wie viele Pixel auf jeder Seite abgeschnitten werden sollen:	Select how many pixels on each side of the video you would like to crop:	Click on one of the squares to select the eraser size. You can select from squares of side length 2, 3, 5, 9, 17 and 29 pixels.	0.28320324696176	0.40625
& Standardwerte zurücksetzen	& Reset Defaults	& Reset Grades	0.32954628965968974	0.595703125
kapp4_base	kapp4_base	kapptemplate; fourth page	0.19296187973357784	0.37841796875
„ Immer im Vordergrund“ umschalten	"Toggle ""Always on Top"""	Always face front	0.24476121991916241	0.494140625
Kanal hochschalten	Channel Up	Channel & Up	0.7148686248453872	0.6298828125
Kanal runterschalten	Channel Down	Minimize Channel	0.5007813730168154	0.1717529296875
LinTV konfigurieren	Configure LinTV	LinTV	0.2150730139750416	0.453369140625
Schnappschüsse:	Snapshots:	OnMouseUp:	0.08333333333333343	0.2861328125
Einen Schnappschuss aufnehmen!	Take a snapshot.	Taking A Snapshot	0.44882415546045173	0.75390625
Ch 3	Ch 3	3	0.05952380952380961	0.4462890625
Lautstärke: 100%	Volume: 100%	Volume: 100% (muted)	0.9211231596675561	0.67529296875
„ Lautlos“	Toggle Mute	lats; lati	0.03367003367003376	0.1976318359375
Eingang:	Input:	Entry:	0.08333333333333343	0.74169921875
Die Nummer der geplanten Aufnahme...	The height of the recorded video.	Capture Image Sequence...	0.0668953687821613	0.2147216796875
Breite des Hauptfensters.	Width of the main window.	The size of the main window.	0.735295001072562	0.705078125
Höhe des Hauptfensters.	Height of the main window.	The main window's height.	0.6121966011284897	0.7548828125
Aufnahme hinzufügen	Add Program	Add Capture	0.14120370370370375	0.26611328125
Aufnahme bearbeiten	Edit Program	Capture Image	0.07507507507507517	0.134765625
& nbsp; - Sie haben die Startzeit auf %1 gesetzt, aber die aktuelle Zeit ist %2!	& nbsp; - You set the start time to %1, but the current time is %2.	Scheduled start: %1, target time: %2	0.17044099324234305	0.5224609375
& nbsp; - Kann um %1 nicht aufnehmen!	& nbsp; - Cannot record for %1.	Cannot parse %1	0.20821302892396554	0.385009765625
& nbsp; - Heute ist der %1 ,aber Sie haben das Aufnahmedatum auf %2 gesetzt!	& nbsp; - Today is %1, but you set the date to start recording to %2.	Creation date: %1, Status: %2	0.11208157329941608	0.28515625
& nbsp; - Das Ende der Aufnahme( %1) ist vor dem Start der Aufnahme (%2)!	& nbsp; - You set the end time (%1) before the start time (%2).	"& Next: %1 - ""%2"""	0.03615604791351799	0.345947265625
Konnte das Programm nicht speicher:	Errors saving program:	Cannot Remove Program	0.2268235941493875	0.39111328125
Fehler im Aufnahmeplan	Scheduling Errors	Error on importing	0.2371489621489622	0.39501953125
Nächster Aufnahemtermin: %1	Next Run Date: %1	Next: %1	0.21589899313647135	0.5986328125
Aufnahmetermin: %1	Run Time: %1	Start Date: %1	0.18350585786335272	0.51611328125
Konnte das Stylesheet nicht finden! Bitte gehen Sie sicher, dass sie LinTV richtig installiert haben!	Could not find the stylesheet. Please make sure you have installed LinTV correctly.	Error: Unable to cd. No stylesheet loaded.	0.17915638339803486	0.386474609375
Konnte Datei nicht finden!	Error finding file.	Cannot Find File	0.14497890133334443	0.6435546875
Ein KDE4-Anwendung um TV-Aufnahmen für LinTV zu planen.	A KDE 4 application for sheduling TV recordings for LinTV.	kdetv: TV for KDE	0.06668246730238213	0.230224609375
LinTV Aufnahmeplanung	LinTV Scheduler	LinTV	0.2150730139750416	0.40087890625
Klicken Sie auf„ Aufnahme hinzufügen“ um eine neue Aufnahme anzulegen!	"Click ""Add Program"" to create a new record schedule."	Enter the image's caption. This field is not limited. UTF8 encoding will be used to save the text.	0.13679207873381852	0.279052734375
Aufnahme löschen	Refresh Programs	Remove photo	0.0807480526457159	0.0888671875
Aufnahmeeinstellungen	Record Settings	Integration Settings	0.4814439452509891	0.252685546875
%1 (Kanal %2)	%1 (Channel %2)	%1 (port %2)	0.16687286243544983	0.52392578125
%1 (Eingang %2)	%1 (Input %2)	%1 (%2)	0.20462922010909626	0.56884765625
Sind Sie sicher, dass Sie„ %1“ löschen wollen?	"Are you sure you want to remove ""%1""?"	Are you sure you want to remove %1?	0.8460486040252632	0.9345703125
Es wurden keine Geräte erkannt.	No devices were detected.	No device found.	0.3121177194355478	0.79833984375
Keine Geräte!NAME OF TRANSLATORS	No devices.	No File Name Given	0.11278195488721811	0.227783203125
Titel der Aufnahme:	Program Name:	Image Title:	0.0853185310821577	0.2462158203125
Start der Aufnahme:	Start Time:	Beginning:	0.05000000000000009	0.4189453125
nur einmal aufnehmen	Record only once	Show Only Once	0.16487298370588724	0.794921875
Diese Einstellung nimmt eine Aufnahme nur einmal auf. Sie startet zu dem Zeitpunkt, den sie wählen.	This records a program only one time, starting at the starting date you specify.	Action '%1 'has already been added to this toolbar. An Action may only occur once in a given toolbar.	0.19088873969576622	0.49658203125
nur einmal	One Time Only	First Only	0.1874272112367351	0.6787109375
jeden Tag aufnehmen	Record every day	every day	0.49188180778079693	0.5107421875
Diese Einstellung wird die Aufnahme an jedem Tag, der in„ Aufnahmetage“ ausgewählt wird zur gleichen Zeit starten.	"This will record every day of the week which you select in the ""Days to run"" group box."	Start at this day [YYYY-MM-DD]. Default date is Today	0.08185504757086388	0.363525390625
täglich	Every Day	every day	0.3091269841269841	1.0234375
Jeden Woche aufnehmen	Record every week	Entire Week	0.09549595572584084	0.491943359375
Diese Einstellung nimmt die Aufnahme jede Woche auf, beginnend mit einem Datum, das sie wählen. Beispielsweise, wenn sie die Aufnahme an einem Dienstag starten, wird sie nächsten Dienstag wieder aufgenommen, usw.	This records every week, starting at the date you specify. For example, if you start it on a Tuesday, it will run the next Tuesday, and so on.	... that you can select whether the week starts on Monday or on Sunday in the System Settings? KOrganizer uses this setting. Look at Regional & Language- > Country/ Region & Languages in the System Settings, or select Settings, Configure Date & Time... from the menu bar. Select the Time & Dates tab.	0.24413136273369815	0.349365234375
Jede Woche	Every Week	Entire Week	0.264204284445953	0.65966796875
Aufnahmezeit & & -datum:	Run Time & & Date	& Time & & Dates	0.7132634460721688	0.70703125
Wählen Sie zu welcher Zeit die Aufnahme starten soll.	Choose at what time you would like to start recording.	Select the starting time for this event.	0.19327914203013086	0.62939453125
Ende der Aufnahme:	End Time:	Ending on:	0.17715141961531042	0.6474609375
Wählen Sie, zu welcher Zeit die Aufnahme enden soll.	Choose at what time you would like to end the recording.	Select the ending date for this event.	0.1664242831451555	0.6181640625
Wählen Sie ein Datum an dem die Aufnahme enden sol.	Choose a date to stop recording your program.	Select the ending date for this event.	0.14994500914647454	0.529296875
Wählen Sie ein Datum, an dem die Aufnahme starten soll.	Choose a start date for your program.	Select the starting date for this event.	0.26896412414666754	0.7900390625
Aufnahmetage:	Days to run:	Days:	0.21662829774284878	0.354248046875
Alle Tage auswählen	Select All the Days	Edit Select All	0.4942887358794677	0.358154296875
Alle Tage abwählen	Deselect All the Days	every day	0.049632352941176544	0.438232421875
Keine auswählen	Select None	No Option Selected	0.5023362909764205	0.63525390625
Wählen Sie ein Gerät,von dem aufgenommen werden soll.	Select a device to record from.	Please select a device.	0.4246843244553982	0.67626953125
Wenn Sie mehrere Geräte zur Aufnahme haben, können Sie hier das Gerät, von welchem aufgenommen werden soll, auswählen.	If you have multiple devices in your system, you may select the device you would like to record from here.	On the left you are presented a tree list with various categories of outputs and capture. For each category you may choose what device you wish to use.	0.28270098263075316	0.465087890625
Wählen Sie einen Eingang auf dem Gerät.	Select an input on the device.	Please select a device.	0.3604739443384886	0.64013671875
Sie können hier auswählen, welcher Eingang des gewählten Geräts zur Aufnahme genutzt werden soll.	You may select what input on the selected device from which to record from here.	Select here the image input equipment type used to take the picture.	0.21261712840235736	0.529296875
Einen Kanal auswählen:	Select a channel.	Channels:	0.27903836765901746	0.52294921875
Einen Kanal auswählen. Wenn Sie den Eingang auf etwas anderes als„ Tuner“ oder„ Fernsehen“ stellen, können Sie nicht den Kanal verändern.	"Select a channel. If you set Input to be something other than ""Tuner"" or ""Television"", you cannot change the channel."	Modify Channel: with this combo box you can select the specific channel to be modified by the tool:	0.25211952925132136	0.37109375
Phonon GStreamer Backend	Phonon GStreamer Backend	Phonon GStreamer	0.6620880736304225	0.4853515625
PulseAudio ist ein Soundserver für POSIX- und Win32-Systeme. Grundsätzlich ist ein Soundserver ein Proxyserver für Soundanwendungen. Er erschließt Ihnen erweiterte Anwendungsmöglichkeiten für Ihre Sounddaten, wenn diese zwischen der Soft- und Hardware übertragen werden. Dinge wie das Übertragen von Ton zu einem anderen Gerät, das Ändern des Sample-Formats oder der Anzahl der Kanäle und das Mischen von verschiedenen Soundquellen in eine können von einem Soundserver leicht bewältigt werden.	PulseAudio is a sound server for POSIX and Win32 systems. A sound server is basically a proxy for your sound applications. It allows you to do advanced operations on your sound data as it passes between your application and your hardware. Things like transferring the audio to a different machine, changing the sample format or channel count and mixing several sounds into one are easily achieved using a sound server.	An application that allows you to change the volume of your sound card, and it supports several sound drivers. Each mixer device is represented by a volume slider, and you have basic options such as to mute that particular mixer device.	0.24070149725895984	0.3349609375
TODO: Informationen zu Pulseaudio hinzufügen	TODO: add pulseaudio info!	& TODO;	0.08230807170165418	0.1922607421875
Christian AltEMAIL OF TRANSLATORS	Your names	_: EMAIL OF TRANSLATORS Your emails	0.22683123893244908	0.259033203125
christian-alt@gmx.net	Your emails	Christian Weickhmann christian. weickhmann@gmx. de	0.08675692499221917	0.1783447265625
Anwendung zum Konfigurieren des NMM-Backends	Config Application for the nmm backend	Network Management Backend	0.17793010810581414	0.440673828125
Testprogramm	Testprogram	Test Script	0.20079839970520694	0.72998046875
Bernhard Fuchshumer	Bernhard Fuchshumer	Matthias Fuchs	0.17466295634630824	0.240966796875
NMM-Konfiguration	NMM Configuration	NMM	0.07146786526553842	0.406494140625
Hosts bearbeiten	Edit Hosts	Hosts	0.35613179239117193	0.4951171875
Netzwerkname:	Network name:	Network name	0.9009015701505657	0.77880859375
Copyright (c) 2009 Keith Rusler	Copyright (c) 2009 Keith Rusler	Copyright (c) 2009 Stefanos Harhalakis	0.5756826909105724	0.4365234375
Keith Rusler	Keith Rusler	Keith Isdale	0.3255772005772005	0.4892578125
Server-Addresse	Server address:	IP-Address	0.29841012077430534	0.37646484375
Spitznamen	Nicknames	Spuzzum	0.01893939393939402	0.0838623046875
Modi	Modes	Mod	0.2514097744360902	0.1446533203125
Identitäten:	Identities:	Identity:	0.5366653377495646	0.8056640625
Liste speichern...	Save	Save List...	0.4984751125760722	0.56787109375
AbwesendNick, followed by away message	[Away] %1	Predefined Away Messages	0.20153250705112405	0.2469482421875
