Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	Edit Hosts	Edit Host
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Network name:	& Network name:
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Copyright (c) 2009 Keith Rusler	Copyright (c) 2003 Christian Loose
Liedtext speichern ...@action player play	Save Lyrics...	Keith Rusler	Heinrich Kuettler
Wiedergabe@info:whatsthis	Play	Server Address	Server address:
Wiedergabe starten@action player pause	Start playback of the current session	Nicknames	Names
Pause@info:whatsthis	Pause	Modes	Mode
Wiedergabe anhalten@action player next song	Pause the playback	Identities:	Identity:
Nächstes Stück@action player previous song	Next song	Save List............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................	Save List...
Vorheriges Stück@action player skip forward	Previous song	AbsentNick, followed by away message	Next & Unread Message
Vorspulen@info:whatsthis	Forward	Nick, followed by a message	Nick written
Im Stück vorspulen@action player skip backward	Player seek forward	Name (message)	Description (Name)
Zurückspulen@info:whatsthis	Rewind	Nick, info	Info
Im Stück zurückspulen@action player stop	Player seek backward	channel	Channel
Stopp@info:whatsthis	Stop	channel (kick message)	Channel
Wiedergabe oder Aufnahme stoppen@action:inmenu	Stop playback or recording	channel, nickname	Channel Name
Datei-Informationen ...@action playlist repeat	File info...	channel, nickname (kick message)	filename (uppercase)
Wiederholen@action playlist shuffle	Repeat	nickname, channel	Channel Name
Beliebige Reihenfolge@action player auto-start	Shuffle	Nickname, channel (kick message)	Network/ Nickname/ Channel
Automatisch starten@action	Auto-Start	nickname, nickname, channel	Network/ Nickname/ Channel
Automatisch zur Wiedergabeliste hinzufügen@action	Auto-Add to Playlist	nickname, nickname, channel (kick message)	Network/ Nickname/ Channel
source	target	translation	search_result
Telefon@item:inlistbox	Telephone	Message at Beendenden: Beschichten: Beschichten beim Beschichten: Beschichten beim Beschichten: Beschichten beschichten: Beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten beschritten	"Generation of a Message Disposition Notification for the message sent on ${date} to ${to} with subject ""${subject}"" failed. Reason is given in the Failure: header field below."
Helikopter@item:inlistbox	Helicopter	New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news: New news:	Somebody who is new somewhere, in relationship to usenet: somebody who is new to the newsgroup, or new to usenet in general.
Applaus@item:inlistbox	Applause	Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide, Monthide.	Month
Gewehrschuss@item:inlistbox	Gunshot	Searching for monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts, monts.	Searching for packers...
Perkussion %1	Percussion %1	Use SSL.	Use SSL connection
Ein MIDI/Karaoke-Abspielprogramm für KDE 4	A KDE 4 MIDI/ Karaoke player	The car is the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's identification number, the car's number, the car's number, the car's number, the car's number, the car's number, the car's number, the car's number, the car's number, the car's number,	Machine Identification Number
Pedro Lopez-Cabanillas	Pedro Lopez-Cabanillas	Spitze name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name: in the absence of a name:	Identification and type: The top one to three lines are devoted to the name(s) of the object, and its type. For stars, the Spectral Type is also shown here.
Zu öffnende Stücke@info	Song(s) to open	We're not going to tell you what's going on, but we're not going to tell you what's going on here, and we're not going to tell you what's going on in the first place, and we're going to tell you what's going on in the second place, and we're going to tell you what's going on in the second place, and then we're going to tell you what's going on in the second place, and then we're going to tell you what's going on in the second place, and we're going to see what's going on in the second place.	Second, you need to know where you're going to click before you move the mouse. Most of the time, when we know we're going to use the mouse, most of us grab the mouse and start moving it around randomly until we figure out where we want to click. With & kmousetool;, you need to know where you're going to click before you move the mouse in the first place. It is also a good idea to keep your hands off the mouse when you're not using it.
Es ist kein MIDI-Modul geladen.@title:window	No MIDI backend loaded.	In the case of leaving:	Outgoing:
Schwerwiegender Fehler@info:whatsthis	Fatal	Network delete	delete dialup network
Die Anwendung beenden@info:whatsthis	Exit the application	Standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard: standard:	Select your preferred date format for creating the new albums. The options available are: Standard: the date format that has been used as a standard by digiKam. E. g.: 20060824T142618 ISO: the date format according to ISO 8601 (YYYY-MM-DD). E. g.: 2006-08-24T14:26:18 Full Text: the date format is a user-readable string. E. g.: Thu Aug 24 14:26:18 2006 Local Settings: the date format depending on the KDE control panel settings. Advanced: allows the user to specify a custom date format.
Eine Datei von der Festplatte öffnen@info:whatsthis	Open a file from disk	New data: new data	New File: Create a new file
Die Programmeinstellungen anpassen@info:whatsthis	Configure the program settings	Server news	Server Information
Den Liedtext ausdrucken@action:inmenu	Print the lyrics	Color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 color: 0 = 0 = 0 color: 0 color 0 colour 0 color 0 color 0 = 0 = 0 color 0 color 0 color 0 color 0 color 0 = 0 = 0 = 0 color = 0 = 0 = 0 = 0 = 0 = 0 = 0 = 0 = 0 = 0 = 0 = 0 = 0 color = 0 color = 0 color = 0 color = 0 colour 0 colour 0	Color: and Background color:
Liedtext speichern ...@action player play	Save Lyrics...	3: Colors of color. - Yes, sir. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,	3-ink color (Color ink cartridge)
Wiedergabe@info:whatsthis	Play	Color: 4: color: color: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour:: colour: colour: colour: colour:: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour:::::: colour: colour: colour:::: colour: colour::: colour:: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour: colour:: colour::: colour:::: colour:::::: colour:::::: colour: colour::::::::::: colour::::::::::::::::::::::: colour:::::::::::: colour: colour: colour: colour: colour::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::	color and color: the color the division has in the map.
Wiedergabe starten@action player pause	Start playback of the current session	Color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5 color: 5	Color for the grade 5
Pause@info:whatsthis	Pause	Color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color: 6 color:	Color for the grade 6
